country,year,gdp_per_capita,life_expectancy,infant_mortality,health_spending,smoking_rate,birth_rate
PLW,1990,6402.929615309,62.79,29.8,,,22.015
PLW,1991,6824.34353785065,62.849,29.3,,,21.344
PLW,1992,6552.7112389768,62.926,28.7,,,21.573
PLW,1993,5891.50378695334,62.98,28.1,,,22.054
PLW,1994,6329.06976744186,63.104,27.3,,,21.672
PLW,1995,7038.00523407967,63.255,26.5,,,20.725
PLW,1996,7788.29726974057,63.455,25.7,,,19.253
PLW,1997,7944.59907223327,63.707,24.8,,,17.532
PLW,1998,8047.91621679983,63.951,24.0,,,16.001
PLW,1999,7629.56986402836,64.23,23.1,,,15.131
PLW,2000,7797.25727395975,64.499,22.3,675.54473877,26.2,14.377
PLW,2001,8239.63931376602,64.8,21.5,640.58422852,,14.479
PLW,2002,8340.53735322771,65.076,20.8,609.03295898,,14.458
PLW,2003,7862.04283025586,65.446,20.1,638.3067627,,14.291
PLW,2004,8395.13622603431,65.816,19.3,765.0546875,,14.027
PLW,2005,9639.65891316414,66.219,18.6,810.10369873,23.6,13.94
PLW,2006,9885.14775685194,66.633,18.0,852.00756836,,13.81
PLW,2007,10408.4343591338,67.113,17.5,897.35339355,22.7,13.741
PLW,2008,10582.739754853,67.562,17.1,880.83892822,,13.676
PLW,2009,10155.4332139612,67.99,16.8,947.12615967,,13.649
PLW,2010,10229.0878451837,68.347,16.6,1093.30786133,21.5,13.65
PLW,2011,11000.879522071,68.638,16.6,1072.56323242,,13.8
PLW,2012,12145.3644807205,68.863,16.8,1239.99304199,,13.99
PLW,2013,12768.9086582049,68.981,17.1,1399.29931641,,14.024
PLW,2014,13726.0231442281,69.062,17.6,1481.35656738,,13.362
PLW,2015,15690.759707372,69.07,18.2,1554.91186523,19.6,12.582
PLW,2016,16762.5723436534,69.046,18.8,1704.62316895,,12.741
PLW,2017,16034.1342914889,69.019,19.4,1775.32849121,,12.437
PLW,2018,16197.7265072415,68.989,19.8,1794.765625,,12.004
PLW,2019,15841.1956399595,68.982,19.9,1924.65795898,,11.921
PLW,2020,14556.5872302158,68.689,19.9,1934.02905273,18.0,11.624
PLW,2021,13257.2063206433,68.563,19.7,1916.50598145,17.7,11.377
PLW,2022,14392.2011374514,68.922,19.5,1978.85437012,17.3,11.115
PLW,2023,15899.4246065324,69.269,19.1,,,10.897
PNG,1990,826.317152082832,59.778,65.1,,,36.698
PNG,1991,941.707721616563,59.94,64.1,,,36.082
PNG,1992,1050.7071689258,60.26,63.0,,,35.785
PNG,1993,1151.28388116601,60.466,62.0,,,35.624
PNG,1994,1228.24343638772,60.726,61.1,,,35.317
PNG,1995,998.229967376131,60.929,60.2,,,34.987
PNG,1996,1071.04185150251,61.071,59.3,,,34.912
PNG,1997,989.721550965343,61.27,58.4,,,34.839
PNG,1998,733.479860137662,60.435,57.6,,,34.751
PNG,1999,649.994719718763,61.505,56.8,,,34.661
PNG,2000,635.957919047725,61.609,56.0,18.84121323,53.8,34.423
PNG,2001,537.847459634131,61.647,55.2,18.19814301,,34.214
PNG,2002,506.331789534482,61.643,54.3,20.55322266,,33.983
PNG,2003,577.467922387259,61.741,53.4,21.9858036,,33.675
PNG,2004,620.596147680561,61.795,52.4,25.73586273,,33.206
PNG,2005,744.486489977433,61.868,51.4,27.49723434,50.2,32.813
PNG,2006,1238.18282926706,62.018,50.4,30.03865242,,32.362
PNG,2007,1370.753415829,62.211,49.3,33.18586731,48.7,31.921
PNG,2008,1624.79319935188,62.511,48.2,34.69308472,,31.549
PNG,2009,1568.83193368607,62.772,47.1,36.5436821,,31.074
PNG,2010,1866.86889851208,63.056,45.9,39.3453064,46.6,30.734
PNG,2011,2288.37591141234,63.382,44.8,52.49456787,,30.304
PNG,2012,2635.0873631547,63.639,43.7,70.27664948,,29.802
PNG,2013,2560.77458976327,63.927,42.6,76.75310516,,29.354
PNG,2014,2723.17529825196,64.198,41.5,89.08061218,,28.899
PNG,2015,2484.5963398603,64.473,40.4,45.18995285,43.5,28.375
PNG,2016,2316.39479758492,64.7,39.3,53.98646545,,27.865
PNG,2017,2477.76530986323,64.923,38.2,55.24723816,,27.361
PNG,2018,2566.36833735041,65.114,37.1,59.04003525,,26.956
PNG,2019,2575.77274140393,65.331,36.1,59.89566803,,26.466
PNG,2020,2429.61134585269,65.075,35.1,55.92817688,40.7,26.092
PNG,2021,2607.57861874444,64.358,34.1,61.02529907,40.2,25.582
PNG,2022,3102.28968594061,65.274,33.0,81.11356354,39.6,25.16
PNG,2023,2966.06830432055,66.134,32.0,,,24.576
POL,1990,1731.2095094382,70.890243902439,15.2,,,14.4
POL,1991,2235.54108862522,70.5878048780488,14.8,,,14.3
POL,1992,2459.02068468253,71.090243902439,14.4,,,13.4
POL,1993,2497.13055936127,71.5951219512195,13.9,,,12.9
POL,1994,2874.83163555069,71.6951219512195,13.3,,,12.5
POL,1995,3700.95956775144,71.8926829268293,12.5,,,11.2
POL,1996,4163.51195431959,72.2463414634146,11.5,,,11.1
POL,1997,4137.00831823145,72.6463414634146,10.4,,,10.7
POL,1998,4533.5356551781,72.9975609756098,9.5,,,10.2
POL,1999,4415.50067547826,73.0439024390244,8.7,,,9.9
POL,2000,4520.64100449111,73.7487804878049,8.1,238.00448608,38.9,9.9
POL,2001,5015.23790036613,74.2,7.6,282.8210144,,9.6
POL,2002,5223.45178967082,74.4975609756098,7.3,315.83145142,,9.3
POL,2003,5720.81366178104,74.5975609756098,7.0,339.33520508,,9.2
POL,2004,6711.72715262967,74.8463414634146,6.7,392.00338745,,9.3
POL,2005,8043.92332253757,74.9951219512195,6.5,465.70019531,34.6,9.5
POL,2006,9068.85528307627,75.1439024390244,6.3,524.09747314,,9.8
POL,2007,11272.5293683383,75.2439024390244,6.0,660.92468262,33.0,10.2
POL,2008,14048.5604672654,75.5439024390244,5.7,892.59698486,,10.9
POL,2009,11556.3026866026,75.6951219512195,5.4,759.60577393,,10.9
POL,2010,12567.7317676382,76.2463414634146,5.1,809.19940186,30.9,10.9
POL,2011,13867.6669408192,76.6951219512195,4.9,866.09466553,,10.2
POL,2012,13087.420943321,76.7463414634146,4.7,815.1418457,,10.1
POL,2013,13621.9023794031,77.0,4.5,878.08837891,,9.7
POL,2014,14262.2841914116,77.6024390243903,4.3,911.29815674,,9.9
POL,2015,12637.5220324406,77.4512195121951,4.2,803.95965576,27.6,9.7
POL,2016,12464.0121044827,77.8512195121951,4.1,816.08618164,,10.1
POL,2017,13913.3415190124,77.7536585365854,4.0,909.57818604,,10.6
POL,2018,15658.210586693,77.6024390243903,3.9,978.73565674,,10.2
POL,2019,15874.5220531254,77.9048780487805,3.8,1014.03820801,,9.9
POL,2020,16150.9291009726,76.4,3.8,1025.98486328,24.5,9.5
POL,2021,18635.5088812509,75.3512195121951,3.8,1183.30236816,24.0,9.0
POL,2022,18891.213529396,77.1560975609756,3.7,1193.13061523,23.6,8.3
POL,2023,22145.2643088909,78.5073170731707,3.7,1543.71240234,,7.4
PRE,1990,938.740683171608,48.9344439307457,104.914365307894,,,45.8449788429324
PRE,1991,517.018043468615,48.8506822009196,106.777787447855,,,45.6040228407513
PRE,1992,390.759410708592,49.0261459098268,105.977948090817,,,45.2635833118281
PRE,1993,395.920545559312,49.5803557864203,102.461818588917,,,45.0769555032922
PRE,1994,399.909917214301,50.0168569585538,101.197170819488,,,44.7445769380664
PRE,1995,570.67854459499,50.1315595013713,100.221539876047,,,44.8992865421457
PRE,1996,673.185661635293,50.1556883221142,98.9156317666133,,,44.7218362690109
PRE,1997,719.300540456959,50.4042012355219,97.2637514176286,,,44.3546787521091
PRE,1998,739.664539851467,50.3291415313176,96.4947037188338,,,44.0296687769797
PRE,1999,447.728881283021,51.0387224062605,92.9142575671378,,,43.9686108475711
PRE,2000,502.664867658619,51.7515478288284,90.2157633697868,16.3961928584947,20.4106740335646,43.874574933349
PRE,2001,464.899627743847,52.2521572447681,87.3162279852982,16.4200567404804,,43.5838771894355
PRE,2002,519.001665642262,52.7423973946282,84.2406659780374,17.1940844229583,,43.2446713284755
PRE,2003,548.71556076851,53.2939035756388,81.1692633449643,24.421883895388,,43.0190986904232
PRE,2004,666.400957325682,53.8000182623905,78.2903266538427,29.3717901187248,,42.7981943318295
PRE,2005,808.604475911047,54.3659843800477,75.3125779431962,33.7340183946354,16.8866546622024,42.5722377107222
PRE,2006,987.537135635551,54.9719247303041,72.2925909642189,40.1847061148748,,42.3994991983981
PRE,2007,1160.61925111765,55.5507681291351,69.7370079453067,46.8718184682121,15.6889885083402,42.1127151159812
PRE,2008,1405.72482460631,56.1357406037774,67.4038379756145,55.1782154592784,,41.8183867277659
PRE,2009,1237.38461108185,56.5093390786225,66.2768579661118,52.3385439341395,,41.5817994655503
PRE,2010,1403.06256875661,57.1219983597813,63.766995322238,53.866595240341,14.1689695736691,41.2804935315517
PRE,2011,1578.4982831648,57.3118533177816,63.9413567476982,58.8476143419945,,40.8713247808176
PRE,2012,1666.73415581542,58.0153462397337,60.437904868291,61.6411458798179,,40.3426460603264
PRE,2013,1773.26342095396,58.4503631169364,58.679784521772,67.1405761974286,,39.7768427596911
PRE,2014,1824.36490807362,58.6086588197397,58.1058315241343,68.7022373340944,,39.2192728853313
PRE,2015,1508.88772064734,58.93626650033,57.0223617036034,61.8463709042306,12.1213748972357,38.5357393541111
PRE,2016,1307.18884005457,59.2363562400827,55.9338259946456,59.4109632757403,,37.821379540525
PRE,2017,1327.75746285089,59.5402350736624,54.9964859347697,57.3606650669134,,37.1928463875354
PRE,2018,1439.93370870327,60.2074724802348,52.5555184092646,56.0676660532705,,36.5613236312586
PRE,2019,1476.62187329691,60.5568008955552,51.2817838109435,57.5729129465807,,35.9480536208761
PRE,2020,1320.70911111119,60.5012070014439,49.7186076410923,58.7104287611817,10.4691951020737,35.3803848718732
PRE,2021,1412.70908920903,60.2752505117259,48.6301223757596,64.6270770066943,10.1763561401233,35.0514279646299
PRE,2022,1577.71627123527,61.3832880029503,48.4289891841862,67.5807973137606,9.92154663471949,34.6904289948284
PRE,2023,1416.33353040951,62.1636298902791,45.9338672007582,,,34.3534043787007
PRI,1990,8652.50749222505,72.827,,,,18.5
PRI,1991,9064.01851711486,73.877,,,,18.1
PRI,1992,9659.33889995916,73.387,,,,17.8
PRI,1993,10212.2767630564,73.309,,,,17.9
PRI,1994,10876.4188239898,73.622,,,,17.5
PRI,1995,11579.1849969985,73.571,,,,17.0
PRI,1996,12173.163688986,73.995,,,,16.9
PRI,1997,12817.6449621352,74.674,,,,16.2
PRI,1998,14304.4049868015,74.556,,,,15.7
PRI,1999,15220.9913420267,75.278,,,,15.6
PRI,2000,16192.1269719638,75.514,,,,15.59
PRI,2001,18123.1987019918,75.972,,,,14.59
PRI,2002,18731.4593897378,76.819,,,,13.7
PRI,2003,19557.1202492358,76.941,,,,13.1
PRI,2004,20988.9923326534,76.913,,,,13.16
PRI,2005,21959.322696986,76.703,,,,12.96
PRI,2006,22935.9411586313,77.561,,,,12.41
PRI,2007,23664.8823485096,77.659,,,,11.86
PRI,2008,24898.3345857045,78.111,,,,11.79
PRI,2009,25768.7258883384,78.377,,,,11.72
PRI,2010,26414.8810634548,78.717,,,,11.3
PRI,2011,27170.0766543278,78.766,,,,11.1
PRI,2012,27742.024476618,79.258,,,,10.6
PRI,2013,28212.0499737431,80.318,,,,10.1
PRI,2014,28576.0988023209,80.039,,,,9.7
PRI,2015,29242.041465085,80.677,,,,9.0
PRI,2016,29978.0889268918,80.355,,,,8.3
PRI,2017,30328.4871132804,79.07,,,,7.3
PRI,2018,30679.9181934488,81.086,,,,6.7
PRI,2019,31830.5284993358,81.438,,,,6.4
PRI,2020,31427.1130762831,80.009,,,,6.0
PRI,2021,32619.0704601174,79.77,,,,5.9
PRI,2022,35353.6821570014,79.427,,,,5.9
PRI,2023,36948.4036416846,81.69,,,,5.8
PRK,1990,,70.484,32.0,,,20.45
PRK,1991,,70.717,32.7,,,20.611
PRK,1992,,71.009,33.2,,,20.525
PRK,1993,,70.794,33.4,,,20.36
PRK,1994,,70.472,33.3,,,20.409
PRK,1995,,60.766,64.3,,,20.344
PRK,1996,,60.82,63.4,,,20.019
PRK,1997,,60.869,62.3,,,19.394
PRK,1998,,60.887,61.4,,,18.863
PRK,1999,,60.91,60.4,,,18.261
PRK,2000,,60.911,59.4,,29.5,17.521
PRK,2001,,60.893,58.6,,,16.894
PRK,2002,,60.877,57.7,,,16.05
PRK,2003,,69.399,27.3,,,15.318
PRK,2004,,69.294,26.8,,,14.599
PRK,2005,,69.168,26.3,,25.8,13.903
PRK,2006,,69.061,25.9,,,14.021
PRK,2007,,69.021,25.6,,24.5,13.856
PRK,2008,,69.303,24.7,,,13.923
PRK,2009,,69.702,23.9,,,13.403
PRK,2010,,70.246,22.9,,22.7,13.294
PRK,2011,,70.772,21.7,,,13.273
PRK,2012,,71.317,20.6,,,13.316
PRK,2013,,71.867,19.3,,,13.357
PRK,2014,,72.451,18.2,,,13.411
PRK,2015,,72.825,17.2,,19.8,13.423
PRK,2016,,72.971,16.5,,,13.458
PRK,2017,,73.034,15.4,,,13.474
PRK,2018,,73.02,14.8,,,13.427
PRK,2019,,72.928,14.3,,,13.405
PRK,2020,,72.783,14.1,,17.4,13.391
PRK,2021,,73.437,14.1,,17.0,13.267
PRK,2022,,73.641,14.3,,16.5,13.149
PRK,2023,,73.642,14.5,,,12.947
PRT,1990,7884.61798756332,73.9658536585366,11.5,,,11.7
PRT,1991,8958.9853330247,74.0146341463415,10.6,,,11.7
PRT,1992,10810.5665079626,74.3121951219512,9.7,,,11.5
PRT,1993,9534.6563637308,74.5121951219512,8.8,,,11.4
PRT,1994,9977.31990905771,74.9146341463415,8.1,,,10.9
PRT,1995,11781.3618502221,75.3121951219512,7.5,,,10.7
PRT,1996,12185.0914010629,75.2609756097561,7.0,,,11.0
PRT,1997,11575.5071124358,75.4121951219512,6.6,,,11.2
PRT,1998,12199.206385024,75.7121951219512,6.3,,,11.2
PRT,1999,12475.2917701476,75.9634146341463,5.9,,,11.4
PRT,2000,11526.3720667968,76.3146341463415,5.5,995.34210205,26.0,11.7
PRT,2001,11734.7649743954,76.8146341463415,5.1,1015.54956055,,10.9
PRT,2002,12936.6928204482,77.0658536585366,4.7,1139.4029541,,11.0
PRT,2003,15797.7821340276,77.219512195122,4.3,1443.37792969,,10.8
PRT,2004,18064.1580932987,77.6707317073171,3.9,1723.74401855,,10.4
PRT,2005,18780.12751241,78.0707317073171,3.7,1814.35449219,25.7,10.4
PRT,2006,19839.4540499032,78.419512195122,3.4,1857.64526367,,10.0
PRT,2007,22811.0564844365,78.3219512195122,3.3,2112.52880859,25.7,9.7
PRT,2008,24949.0413566739,78.5243902439025,3.2,2391.98120117,,9.9
PRT,2009,23151.2154130712,78.7268292682927,3.1,2346.54199219,,9.4
PRT,2010,22551.935098809,79.0268292682927,3.0,2259.30371094,25.5,9.6
PRT,2011,23246.5425416481,80.4707317073171,3.0,2255.96923828,,9.2
PRT,2012,20593.4274224109,80.3731707317073,3.0,1980.01867676,,8.5
PRT,2013,21676.4859642714,80.7219512195122,2.9,2030.63012695,,7.9
PRT,2014,22120.6850127107,81.1219512195122,2.9,2059.92651367,,7.9
PRT,2015,19215.7813014347,81.1243902439025,2.9,1790.53405762,25.5,8.2
PRT,2016,19980.2808866516,81.1243902439025,2.9,1875.2421875,,8.4
PRT,2017,21442.3842768879,81.4243902439025,2.9,1998.06469727,,8.3
PRT,2018,23541.1401075289,81.3243902439024,2.9,2216.30664063,,8.4
PRT,2019,23343.3628970034,81.6756097560976,2.8,2221.73120117,,8.4
PRT,2020,22299.4044062173,81.3292682926829,2.7,2346.33081055,25.6,8.1
PRT,2021,24711.4510062111,81.3780487804878,2.7,2760.16503906,25.6,7.6
PRT,2022,24620.519556875,81.6317073170732,2.6,2580.75634766,25.6,8.0
PRT,2023,27386.2920595024,82.2804878048781,2.6,2743.57739258,,8.1
PRY,1990,1440.15829610029,67.341,37.7,,,34.438
PRY,1991,1685.26890082621,67.676,36.4,,,33.909
PRY,1992,1682.67444777611,67.961,35.2,,,33.276
PRY,1993,1661.70955306218,68.234,34.1,,,32.402
PRY,1994,1760.28807083292,68.504,33.0,,,31.734
PRY,1995,1978.71514099575,68.778,32.1,,,31.029
PRY,1996,2088.17109102236,69.05,31.3,,,30.306
PRY,1997,2078.50841313824,69.284,30.6,,,29.562
PRY,1998,1889.88455618586,69.507,29.9,,,28.772
PRY,1999,1766.30657288259,69.774,29.3,,,27.929
PRY,2000,1736.11729210765,70.026,28.7,104.49077606,29.4,26.885
PRY,2001,1637.68615122932,70.281,28.1,91.8441391,,25.933
PRY,2002,1367.76506935997,70.539,27.6,65.0742569,,25.109
PRY,2003,1443.99885236205,70.795,27.0,70.85758209,,24.412
PRY,2004,1786.21533938543,71.054,26.4,88.10053253,,24.089
PRY,2005,1970.87169852378,71.317,25.8,95.1805954,23.2,23.72
PRY,2006,2439.43124694576,71.584,25.2,122.45078278,,23.301
PRY,2007,3211.93621659546,71.817,24.6,161.25285339,21.1,23.019
PRY,2008,4384.9546943793,72.047,23.9,220.90351868,,22.989
PRY,2009,3941.84815479271,72.282,23.3,217.7858429,,22.907
PRY,2010,4750.96273669322,72.551,22.7,258.43127441,18.4,22.544
PRY,2011,5805.40154543044,72.787,22.0,337.81317139,,22.483
PRY,2012,5642.1699167298,73.105,21.4,368.7868042,,22.559
PRY,2013,6435.68342733182,73.292,20.8,391.80084229,,22.474
PRY,2014,6652.25478942291,73.415,20.2,440.85821533,,22.635
PRY,2015,5879.33792308671,73.454,19.5,393.42440796,14.6,22.662
PRY,2016,5775.1596339946,73.487,18.9,385.52297974,,22.487
PRY,2017,6152.26711537703,73.45,18.3,406.60488892,,22.166
PRY,2018,6258.44991640954,73.627,17.7,422.13101196,,21.836
PRY,2019,5821.18199548637,73.668,17.2,416.84432983,,21.421
PRY,2020,5365.47220721191,72.72,16.7,411.81765747,11.7,21.036
PRY,2021,5976.9317978996,68.108,16.2,480.11322021,11.2,20.689
PRY,2022,6205.6259537937,72.319,15.6,480.19396973,10.7,20.356
PRY,2023,6299.99026533643,73.844,15.1,,,19.985
PSE,1990,,67.803,39.0,,,45.22
PSE,1991,,68.222,37.2,,,44.86
PSE,1992,,68.478,35.6,,,44.5
