country,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023
MEX,69.034,69.368,69.663,69.961,70.302,70.703,71.088,71.472,71.792,72.203,72.562,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069
MHL,61.756,61.792,61.9,62.085,62.308,62.515,62.765,63.015,63.218,63.421,63.323,63.735,63.848,63.956,64.044,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945
MIC,63.3085504959153,63.590465422465,63.9479688471286,64.2524132108465,64.5323624916257,64.8716264996405,65.1990219088538,65.5232017407672,65.8318522352774,66.1418441363441,66.4996894321111,66.8263475778242,67.169524009184,67.4764411741404,67.6912316359649,68.1061163042439,68.4385917828347,68.7774099788513,68.9744447215504,69.3941546629876,69.7116856504068,70.0417625323479,70.3719580017028,70.6558539715979,70.9403712992755,71.2072642315496,71.4424241214902,71.6599756723334,71.9601326916177,72.1896324078539,71.5214553857761,70.3957107787488,72.5175506717212,72.7431938727471
MKD,71.1720975609756,71.5829024390244,71.1484634146342,71.5965609756098,71.6926829268293,71.8487804878049,72.4951219512195,72.4463414634146,72.2975609756098,72.790243902439,72.9463414634147,73.4365853658537,73.0390243902439,73.2414634146342,73.5975609756098,73.6975609756098,73.8951219512195,73.8,74.4,74.4463414634146,74.9975609756098,75.1,74.9024390243903,75.4,75.4512195121951,75.4024390243902,75.4,75.9536585365854,76.6487804878049,76.6024390243903,74.3951219512195,73.2463414634146,74.4248780487805,75.3160975609756
MLI,46.541,46.889,47.238,47.586,47.914,48.292,48.5,49.086,49.592,50.06,50.605,51.3,51.995,52.632,53.253,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439
MLT,76.0459268292683,76.3776341463415,76.5651219512195,76.7196097560976,76.8329756097561,77.290243902439,77.3414634146342,77.7390243902439,77.5878048780488,77.5,78.3487804878049,78.8439024390244,78.7390243902439,78.5463414634146,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.2487804878049,82.6585365853659,82.0975609756098,82.2585365853659,82.4487804878049,83.5073170731707
MMR,57.159,57.395,57.681,58.032,58.326,58.671,59.169,59.523,59.896,60.107,60.357,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889
MNA,61.86242007335,62.6673249254626,63.120272467422,63.4769595101973,63.6262493800491,63.9040214770717,64.2095358044498,64.4598684308186,64.8233679087773,65.2748261800046,65.6368471519478,65.9952073676464,66.3529323677295,66.4455527298438,66.8873537609515,66.853402612801,67.3815240346302,67.6503603993861,67.9910660173056,68.2744546682628,68.4912505131132,68.6624095113408,68.6913310388784,68.9136300385634,69.1715558421355,69.2873263613117,69.5328376363007,69.8141316373328,70.0733668958653,70.417484585256,69.0506342866219,68.9280214782653,71.0055315443397,71.2758849884582
MNE,73.6963414634146,73.7667317073171,73.6216585365854,73.6938780487805,73.5877804878049,73.5649268292683,73.4447317073171,73.3429756097561,73.2877804878049,73.1438780487805,73.3968048780488,73.5801951219512,73.9652195121951,74.0557317073171,74.2056097560976,73.9829268292683,73.8390243902439,74.3390243902439,75.1365853658537,75.1439024390244,75.990243902439,76.0829268292683,76.3,76.490243902439,76.3390243902439,76.6024390243903,76.5414634146342,76.6853658536585,77.8853658536585,76.6829268292683,75.9317073170732,73.8243902439024,76.1878048780488,77.5878048780488
MNG,58.8011951219512,59.8047317073171,60.4307073170732,60.8242195121951,60.859,60.892512195122,60.994,61.414512195122,62.0830731707317,62.7895365853659,63.2104878048781,63.3917073170732,63.540243902439,63.5753658536585,64.630243902439,65.2807317073171,65.9021951219512,66.5934146341464,67.2460975609756,67.9690243902439,68.5056097560976,69.109268292683,69.500243902439,70.0980487804878,70.5831707317073,70.810243902439,70.2239024390244,70.5434146341463,70.8270731707317,71.0531707317073,71.3490243902439,71.6451219512195,71.9007317073171,72.1224390243902
MNP,70.038,70.362,70.762,71.156,71.533,71.938,72.442,72.947,73.573,74.262,74.9,75.419,75.934,76.505,76.789,77.307,77.688,77.863,77.938,77.903,77.8,77.688,77.566,77.452,77.377,77.36,77.392,77.47,77.51,77.844,78.03,78.16,78.531,78.808
MOZ,44.337,44.705,45.095,45.675,46.086,46.546,47.121,47.8,48.212,48.837,49.476,50.259,50.879,51.383,51.855,52.322,52.748,53.255,53.799,54.4,55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611
MRT,58.087,58.291,58.568,58.733,58.763,58.861,58.915,59.417,59.89,60.443,61.044,61.662,62.249,62.805,63.369,63.92,64.493,64.885,65.233,65.485,65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484
MUS,69.4048780487805,69.9560975609756,70.0585365853659,70.1073170731707,70.1585365853659,70.3258536585366,70.3229268292683,70.4048780487805,70.6073170731707,70.9609756097561,71.6634146341463,71.7658536585366,71.9658536585366,72.1170731707317,72.2658536585366,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,74.1770731707317,73.680243902439,73.5146341463415,73.4121951219512
MWI,43.575,43.54,43.636,43.648,43.8,43.804,44.005,44.2,44.3,45.06,46.17,47.205,48.176,49.601,51.073,52.469,53.652,54.687,55.715,56.714,57.787,58.859,59.87,60.816,61.651,62.324,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353
MYS,70.952,71.219,71.483,71.721,71.865,71.979,72.119,72.296,72.385,72.428,72.732,73.08,73.469,73.727,74.027,74.37,74.697,74.961,75.151,75.269,75.376,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657
NAC,75.4361985040414,75.5878135699287,75.837971168818,75.6464787218972,75.8429823471392,75.8554630666128,76.2440970663799,76.6253579363396,76.7819490135195,76.8047860395782,76.8850332429286,77.0883485337654,77.1919358768587,77.3002796759891,77.7343375427686,77.7462382909607,77.9690402937581,78.2395331531403,78.3038592516027,78.6547128363776,78.8169547045614,78.9234323511493,79.0322253270364,79.0411295925554,79.135655352291,79.0036254654542,78.8800103845064,78.8688036246685,78.9607960728398,79.1334134419141,77.4498099795241,76.8657678890549,77.8327679594239,78.7328213732191
NAM,61.359,60.833,60.16,59.26,58.441,57.518,56.639,55.844,54.767,53.983,52.946,51.98,51.988,51.918,52.175,52.557,53.183,54.026,54.74,55.347,56.093,56.647,57.733,58.468,59.311,60.008,60.81,61.661,62.579,63.546,64.071,60.85,64.19,67.385
NCL,69.526,69.82,70.143,70.504,70.897,71.314,71.75,72.204,72.677,73.141,73.574,73.958,74.278,74.5,74.713,74.867,75.016,75.181,75.398,75.676,75.992,76.315,76.615,76.867,77.053,77.206,77.359,77.504,77.557,77.262,77.049,77.113,77.698,78.766
NER,41.732,42.289,43.064,43.838,44.586,45.504,46.313,47.097,47.807,48.48,49.172,49.872,50.645,51.545,52.402,53.32,54.223,55.063,55.852,56.487,57.08,57.6,57.987,58.364,58.693,58.85,59.228,59.524,59.765,60.031,59.89,59.542,60.398,61.183
NGA,45.733,45.483,45.587,45.783,45.748,45.87,45.833,45.96,46.148,46.609,47.143,47.549,48.02,48.618,49.148,49.538,49.876,50.381,50.748,51.08,51.315,51.49,51.688,51.827,51.94,51.939,52.189,52.397,52.669,53.009,53.072,53.455,54.079,54.462
NIC,62.473,63.31,63.672,64.093,64.549,64.869,65.215,65.523,64.111,65.892,66.36,67.028,67.95,68.749,69.51,70.374,70.958,71.197,71.404,71.499,71.761,72.033,72.435,72.551,72.792,72.899,73.18,73.389,73.879,73.764,70.766,70.478,74.463,74.947
NLD,76.8780487804878,77.0,77.2170731707317,76.9165853658537,77.3751219512195,77.4046341463415,77.4356097560976,77.7943902439024,77.8829268292683,77.8365853658537,77.9878048780488,78.190243902439,78.2926829268293,78.4926829268293,79.0951219512195,79.3463414634146,79.6975609756098,80.0975609756098,80.2512195121951,80.5487804878049,80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.309756097561,81.6146341463415,81.9146341463415
NOR,76.5373170731707,76.9807317073171,77.1843902439025,77.1517073170732,77.689756097561,77.7365853658537,78.1504878048781,78.1426829268293,78.3292682926829,78.2829268292683,78.6341463414634,78.7853658536585,78.9878048780488,79.390243902439,79.8414634146342,80.0414634146342,80.3439024390244,80.3951219512195,80.5926829268293,80.7951219512195,80.9975609756098,81.2951219512195,81.4512195121951,81.7512195121951,82.1,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9585365853659,83.209756097561,83.1634146341463,82.509756097561,83.1121951219512
NPL,54.771,55.65,56.686,57.597,58.631,59.323,60.044,60.823,61.532,62.035,62.642,63.288,63.507,64.229,64.744,65.275,65.891,66.169,66.442,66.6,66.772,67.123,67.364,67.598,67.812,67.374,68.444,68.74,69.036,69.299,69.106,68.385,70.087,70.354
NRU,59.102,59.312,59.518,59.761,59.954,60.063,60.07,59.985,59.86,59.701,59.574,59.482,59.427,59.359,59.346,59.361,59.409,59.49,59.675,59.852,60.074,60.287,60.533,60.701,60.834,60.897,60.996,61.101,61.238,61.393,61.527,61.331,61.93,62.109
NZL,75.3780487804878,76.0317073170732,76.1243902439025,76.4341463414634,76.8829268292683,76.7341463414634,76.7878048780488,77.3341463414634,78.0853658536585,77.890243902439,78.6365853658537,78.6926829268293,78.8463414634146,79.1463414634146,79.5487804878049,79.8512195121951,80.0487804878049,80.1512195121951,80.3512195121951,80.7024390243902,80.9048780487805,81.1560975609756,81.4073170731707,81.4048780487805,81.4568292682927,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707,82.0560975609756,82.2560975609756,82.2073170731707,81.9585365853658,83.0048780487805
OED,74.538567072286,74.7215702802414,74.9803149628922,75.0829574190709,75.3716055852652,75.4722903820899,75.8475207335284,76.179185888832,76.3849265675109,76.4944403452378,76.8195165967813,77.1207466135963,77.2833606924084,77.4260355491099,77.8261405899935,77.953987145508,78.2501352258837,78.4729454763552,78.6146332445559,78.8670589595977,79.0473008520596,79.2685938676768,79.4298859829549,79.6249276178205,79.8766518985509,79.761947694534,79.8914226918914,79.931058371801,80.0281711116686,80.2450777215729,78.958047957323,78.5886217634772,79.5215684599377,80.1615573011432
OMN,69.012,69.584,70.114,70.608,71.072,71.56,72.023,72.463,72.882,73.276,73.643,73.979,74.276,74.521,74.82,75.07,75.354,75.596,76.124,76.631,77.184,77.74,78.187,78.633,79.03,79.346,79.581,79.748,79.864,79.946,77.763,75.969,77.911,80.031
OSS,65.0247123780379,65.0261916750851,64.9885654346304,64.9694843018552,64.7556285715005,64.8449297144334,65.1970463137825,65.1946385702487,65.02521574486,65.1053065248799,66.4385365444731,66.6129499326785,66.8105993387088,67.0073081269231,67.2249688020829,67.5574840535073,67.8310957913256,68.1699901591828,68.5798272966725,69.0687004196222,69.566524844548,69.9373436903887,70.3920318149408,70.8040790092001,71.0998162246591,71.4795830574543,71.7745690542754,72.1237658150048,72.4217850423792,72.6570116424877,72.5097097789427,71.7699719301416,72.9049248661262,73.5646945094343
PAK,59.728,59.864,59.983,60.083,60.197,60.273,60.466,60.623,61.134,61.54,61.903,62.241,62.556,62.834,63.097,62.416,63.624,63.807,64.002,64.206,64.378,64.659,64.883,65.129,65.374,65.641,65.943,66.223,66.481,66.729,65.701,65.773,67.417,67.649
PAN,71.266,71.331,71.461,71.805,71.943,71.994,72.199,72.541,72.785,73.124,73.443,73.82,74.195,74.567,74.845,75.16,75.429,75.675,75.937,76.228,76.417,76.659,76.877,77.129,77.365,77.583,77.772,77.901,78.266,78.514,76.33,77.004,79.324,79.594
PER,63.979,64.248,65.031,65.732,66.544,67.22,67.85,68.324,68.724,69.302,69.821,70.315,70.815,71.278,71.447,71.988,72.337,72.746,72.743,72.631,72.886,73.327,73.979,74.591,75.26,75.732,75.951,75.958,76.018,76.275,73.832,71.596,76.834,77.74
PHL,64.382,64.622,65.353,65.661,66.0,66.311,66.691,66.994,67.212,67.503,67.789,67.829,67.886,68.049,68.301,68.423,68.172,68.549,68.643,68.631,68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833
PLW,62.79,62.849,62.926,62.98,63.104,63.255,63.455,63.707,63.951,64.23,64.499,64.8,65.076,65.446,65.816,66.219,66.633,67.113,67.562,67.99,68.347,68.638,68.863,68.981,69.062,69.07,69.046,69.019,68.989,68.982,68.689,68.563,68.922,69.269
PNG,59.778,59.94,60.26,60.466,60.726,60.929,61.071,61.27,60.435,61.505,61.609,61.647,61.643,61.741,61.795,61.868,62.018,62.211,62.511,62.772,63.056,63.382,63.639,63.927,64.198,64.473,64.7,64.923,65.114,65.331,65.075,64.358,65.274,66.134
POL,70.890243902439,70.5878048780488,71.090243902439,71.5951219512195,71.6951219512195,71.8926829268293,72.2463414634146,72.6463414634146,72.9975609756098,73.0439024390244,73.7487804878049,74.2,74.4975609756098,74.5975609756098,74.8463414634146,74.9951219512195,75.1439024390244,75.2439024390244,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77.0,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.4,75.3512195121951,77.1560975609756,78.5073170731707
PRE,48.9344439307457,48.8506822009196,49.0261459098268,49.5803557864203,50.0168569585538,50.1315595013713,50.1556883221142,50.4042012355219,50.3291415313176,51.0387224062605,51.7515478288284,52.2521572447681,52.7423973946282,53.2939035756388,53.8000182623905,54.3659843800477,54.9719247303041,55.5507681291351,56.1357406037774,56.5093390786225,57.1219983597813,57.3118533177816,58.0153462397337,58.4503631169364,58.6086588197397,58.93626650033,59.2363562400827,59.5402350736624,60.2074724802348,60.5568008955552,60.5012070014439,60.2752505117259,61.3832880029503,62.1636298902791
PRI,72.827,73.877,73.387,73.309,73.622,73.571,73.995,74.674,74.556,75.278,75.514,75.972,76.819,76.941,76.913,76.703,77.561,77.659,78.111,78.377,78.717,78.766,79.258,80.318,80.039,80.677,80.355,79.07,81.086,81.438,80.009,79.77,79.427,81.69
PRK,70.484,70.717,71.009,70.794,70.472,60.766,60.82,60.869,60.887,60.91,60.911,60.893,60.877,69.399,69.294,69.168,69.061,69.021,69.303,69.702,70.246,70.772,71.317,71.867,72.451,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642
PRT,73.9658536585366,74.0146341463415,74.3121951219512,74.5121951219512,74.9146341463415,75.3121951219512,75.2609756097561,75.4121951219512,75.7121951219512,75.9634146341463,76.3146341463415,76.8146341463415,77.0658536585366,77.219512195122,77.6707317073171,78.0707317073171,78.419512195122,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,81.3292682926829,81.3780487804878,81.6317073170732,82.2804878048781
PRY,67.341,67.676,67.961,68.234,68.504,68.778,69.05,69.284,69.507,69.774,70.026,70.281,70.539,70.795,71.054,71.317,71.584,71.817,72.047,72.282,72.551,72.787,73.105,73.292,73.415,73.454,73.487,73.45,73.627,73.668,72.72,68.108,72.319,73.844
PSE,67.803,68.222,68.478,68.759,69.328,69.583,69.982,70.328,70.564,70.789,70.298,69.75,70.88,70.967,71.094,72.004,71.831,72.064,72.204,72.306,73.302,73.557,73.722,74.14,72.781,74.577,74.917,75.216,75.38,75.811,74.998,73.89,76.662,65.17
PSS,65.4079695743484,65.712646615018,65.8184307733139,65.9809205557246,66.2175038703264,66.3962764207464,66.5580295814554,66.6807208082094,66.8765066591632,66.999001761912,66.8914832838297,67.0167243338519,66.7584824574172,66.9599297545214,67.1038169577792,67.2332794133166,67.3577049121232,67.3668379536838,67.5747311016589,67.4527929020498,67.9059171883101,68.0222810195532,67.6660532253593,68.0054625635404,68.0376132124003,68.1166096033138,68.2856508563666,68.5192875005129,68.5825887890247,68.6421578303985,68.3568108792759,67.4810209240703,69.1004348993561,69.2745949035856
PST,75.473991731623,75.6090759076253,75.7166150305184,75.7231520791668,76.0312406656581,76.0734629753437,76.4365491203333,76.7755552244692,76.9698452316562,77.092735203919,77.3513756471438,77.6340698596268,77.771842585777,77.8873480039422,78.3070690267902,78.410884260835,78.7291498117515,78.9805173339684,79.1456240590947,79.4684041481196,79.6785405516336,79.9443824717696,80.088710974095,80.2734415662981,80.5390454613178,80.4400997313335,80.6112411501517,80.6650553844053,80.7442826647034,80.9700933374947,80.0659140743109,79.7955815488505,80.1978532076615,80.8228346378274
PYF,73.908,74.295,74.746,75.191,75.65,76.243,76.813,77.38,77.842,78.574,79.0,79.316,79.544,79.71,79.829,79.951,80.1,80.328,80.587,80.867,81.141,81.434,81.695,81.935,82.151,82.339,82.555,82.774,82.985,83.195,82.459,79.571,83.859,84.07
QAT,73.405,73.654,73.876,74.071,74.245,74.404,74.558,74.713,74.872,75.048,75.25,75.486,75.766,76.097,76.484,76.909,77.323,77.741,78.262,78.837,79.444,79.994,80.499,80.974,81.395,81.785,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368
ROU,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.4560975609756,69.1048780487805,69.0048780487805,69.8073170731708,70.5121951219512,71.1634146341463,71.1609756097561,71.009756097561,71.309756097561,71.5609756097561,71.9121951219512,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.809756097561,75.1536585365854,76.6073170731707
RUS,68.8860975609756,68.4743902439024,66.8731707317073,64.9358536585366,64.4670731707317,64.6907317073171,65.8541463414634,66.6987804878049,67.029756097561,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.0275609756098,65.4709756097561,65.529756097561,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049,69.900243902439,72.5456097560976,73.2546341463415
RWA,47.763,46.243,44.397,42.937,12.158,41.518,42.486,41.978,43.099,45.749,47.798,49.49,51.262,53.529,55.52,56.968,58.342,59.504,60.641,61.813,62.804,63.476,64.189,64.651,65.088,65.419,65.733,66.14,66.354,66.691,66.953,66.85,67.528,67.785
SAS,58.406615379707,58.5496193401874,59.2393230868812,59.6399172274896,60.0784359785787,60.4870544448028,60.9188482954284,61.3682134088457,61.8215419198501,62.2946275399582,62.8036305165364,63.2621106390743,63.7751981046195,64.2408303344517,64.5911610689622,65.131596636791,65.5691020177667,65.9890229742236,66.4314116387286,66.84109704634,67.3525068406787,67.8108394834024,68.2629615309516,68.6853288301062,69.1208563538772,69.5110334122263,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903
SAU,68.874,69.341,69.799,70.208,70.587,70.944,71.288,71.624,71.957,72.29,72.607,72.951,73.296,73.657,74.027,74.4,74.762,75.066,75.301,75.447,75.616,75.808,76.09,76.517,77.116,77.776,78.354,78.721,78.75,78.313,77.596,77.089,77.31,78.732
SDN,55.497,55.553,55.952,56.102,57.022,57.447,57.638,58.058,58.308,58.607,58.946,59.264,59.308,58.319,56.773,57.226,60.4,61.442,61.261,62.676,62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331
SEN,56.674,57.037,57.287,57.348,57.479,57.336,57.129,57.107,57.076,57.315,57.615,58.158,58.912,59.474,60.308,60.98,61.801,62.653,63.201,63.751,64.221,64.799,65.229,65.638,66.001,66.451,66.724,67.059,67.379,67.668,67.496,66.868,67.788,68.683
SGP,75.2951219512195,75.6463414634146,75.9463414634146,76.0463414634146,76.1975609756098,76.2951219512195,76.5951219512195,76.8975609756097,77.3,77.5512195121951,77.9512195121951,78.2512195121951,78.5512195121951,79.0390243902439,79.490243902439,79.990243902439,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,83.5439024390244,83.0926829268293,82.8951219512195,82.8951219512195
SLB,66.194,66.357,66.471,66.558,66.661,66.717,66.739,66.768,66.89,67.001,67.116,67.237,67.35,67.479,67.628,67.79,67.968,67.845,68.336,68.397,68.669,68.824,68.961,69.007,68.984,69.323,69.501,69.652,69.806,69.981,69.258,68.89,70.409,70.528
SLE,43.72,43.287,43.451,43.428,42.808,42.579,43.528,43.649,42.714,41.962,44.834,45.448,46.174,46.784,47.485,48.306,49.547,50.024,50.693,51.312,51.927,52.594,53.159,54.051,54.281,55.454,56.937,57.761,59.059,59.593,59.694,60.26,61.275,61.786
SLV,61.981,62.542,62.944,63.998,64.47,64.903,65.48,66.248,66.655,67.285,67.711,67.965,68.526,68.792,69.295,69.336,69.612,69.82,70.138,70.359,70.909,71.192,71.42,71.225,71.144,70.952,70.908,71.007,71.384,71.725,70.244,69.941,71.969,72.099
SMR,77.783,77.944,78.133,78.373,78.67,79.031,79.332,79.677,79.918,80.2,80.504,80.803,81.061,81.33,81.592,81.926,82.258,82.605,82.894,83.224,83.464,83.713,83.943,84.175,84.394,84.596,84.775,84.933,85.095,85.257,82.65,83.539,85.708,85.706
SOM,46.896,25.418,25.034,50.551,50.303,50.65,50.524,50.278,50.755,50.611,50.747,50.829,50.82,50.721,50.685,50.894,50.915,50.885,51.456,52.101,48.9,32.453,49.138,54.016,54.442,55.056,55.283,52.19,54.767,57.249,57.095,55.703,53.931,58.816
SRB,72.1552682926829,71.8760487804878,71.5688292682927,71.7946829268293,72.2040243902439,72.6157317073171,72.7948536585366,72.8280975609756,72.1948780487805,69.9271463414634,71.5829268292683,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536585,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.780487804878,75.2365853658537,76.2209756097561
SSA,50.5280830180809,50.2644714242388,50.1708162182593,50.442527631122,50.3493238239877,50.7416017743956,50.6371814217565,50.7740198140676,50.6481616974327,51.1706008827801,51.7265175611419,52.0461193591249,52.3851323744449,52.8195933741308,53.3008170562853,53.838506011466,54.4971153374699,55.1150527827157,55.6778747022329,56.1020432787877,56.8122732906384,57.1199263048404,57.8637275594482,58.3281102187957,58.5396963590643,58.9244569362249,59.3199433875513,59.6367115940116,60.2582610385453,60.6065912895076,60.6222294256854,60.1774746494858,61.2833535992957,62.0654798813283
SSD,28.628,29.185,21.938,22.263,44.858,31.51,32.124,33.068,19.048,44.537,47.591,48.55,49.394,52.324,53.052,53.965,54.653,55.425,56.28,56.848,57.485,57.674,58.241,58.285,45.625,39.757,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617
SSF,50.0362525535801,49.9323096320009,49.9010190613144,50.1822375532185,50.1198955189797,50.4948951919511,50.4514360464676,50.6238137510063,50.5660477844903,51.007162915265,51.6452445598305,51.9871852409843,52.3573943143863,52.8273758116531,53.3464613070226,53.8932697449503,54.5901258302239,55.2633245596539,55.8873142457425,56.3679630366864,57.1070604462138,57.4734418430734,58.2281190131813,58.7179604310977,58.9855723923094,59.398721466191,59.8121001978138,60.1584015341066,60.7667275136709,61.1293218424873,61.1675270829902,60.7034363660672,61.8571795894802,62.6029134885664
SST,65.585573984719,65.6629094328245,65.6862994591054,65.7266880347173,65.6344676001216,65.7224503098331,65.9790280185202,66.018781748514,65.9979318054306,66.1245021369021,66.9881018420458,67.1751397089871,67.320533039585,67.5137796957376,67.7344645790668,68.0184220231352,68.2773677005452,68.5761118394504,68.9208192339965,69.2706797451225,69.6933118913694,70.0014375655617,70.2725959153837,70.6156980246326,70.8536154373809,71.1242805019157,71.3759850327933,71.6556194082548,71.8640735615265,72.0009607335469,71.8255552822673,70.7756825891382,72.3794678577605,72.9007197557042
STP,60.707,60.792,60.706,60.618,60.552,60.536,60.576,60.648,60.785,60.976,61.207,61.5,61.826,62.158,62.56,62.434,63.041,63.336,63.448,63.669,63.867,64.122,64.505,64.93,65.478,66.023,66.563,67.074,67.602,68.043,67.979,68.026,69.237,69.718
SUR,62.088,62.151,62.246,62.382,62.542,62.779,63.079,63.385,63.706,64.035,64.409,64.82,65.274,65.778,66.362,66.997,67.643,68.307,68.873,69.323,69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631
SVK,70.9326829268293,70.8829268292683,71.7951219512195,72.4487804878049,72.3,72.2536585365854,72.6536585365854,72.7048780487805,72.5512195121951,72.9024390243902,73.0512195121951,73.4024390243903,73.6048780487805,73.6048780487805,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,76.9658536585366,78.0170731707317
SVN,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,81.9780487804878
SWE,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.0585365853659,83.309756097561
SWZ,61.167,60.392,59.284,58.092,56.643,55.08,53.296,51.699,50.066,48.808,47.627,46.344,45.38,44.632,43.906,43.958,44.563,45.16,45.853,46.913,48.331,49.057,50.714,52.11,53.491,54.941,56.228,57.574,58.707,59.85,59.862,58.228,63.028,64.123
